"EmployeeId","age","volturn","Gender","npjc","salary"
1646,43,1,"Female",0,94917.71
1647,34,0,"Female",0,35902.8
1648,32,0,"Male",0,49393.28
1649,52,0,"Female",0,23162
1650,34,0,"Female",0,57775.43
1651,45,0,"Female",0,65181.16
1652,39,0,"Female",0,51514.11
1653,31,0,"Female",0,59262
1654,55,0,"Male",0,85436
1655,27,1,"Male",0,44935.93
1656,41,0,"Female",0,48773.47
1657,33,0,"Female",0,45325.44
1658,32,0,"Female",0,45349.56
1659,36,0,"Male",0,63667.33
1660,50,0,"Female",0,87985.46
1661,46,0,"Male",0,107315.08
1662,35,0,"Female",0,44467.88
1663,47,0,"Female",0,69062
1664,38,0,"Male",0,53847.46
1665,40,0,"Male",0,81645.42
1666,38,0,"Male",0,83738.54
1667,33,0,"Female",0,39103.54
1668,47,0,"Male",0,67885.94
1669,49,0,"Male",NA,92162
1670,35,0,"Female",0,39697.2
1671,35,0,"Male",0,71641.5
1672,37,0,"Male",1,80662
1673,35,1,"Male",0,53283.6
1674,36,1,"Female",0,72258.63
1675,33,0,"Male",0,39578.56
1676,37,0,"Male",1,23162
1677,41,0,"Male",0,67373.29
1678,34,0,"Female",0,47801.42
1679,46,0,"Male",0,62380.57
1680,35,0,"Female",0,44454.8
1681,38,0,"Male",0,56364
1682,37,0,"Male",0,101907
1683,51,0,"Male",0,61239.68
1684,41,1,"Male",0,69142
1685,44,0,"Male",0,80682
1686,36,0,"Male",0,75162
1687,34,0,"Male",0,39058
1688,51,0,"Male",0,62364.25
1689,47,1,"Male",0,101114.56
1690,48,0,"Female",0,91431.19
1691,46,0,"Male",0,49287.95
1692,43,0,"Male",0,94006.08
1693,31,0,"Male",0,51162
1694,42,0,"Male",0,56765.57
1695,33,0,"Male",0,62242.67
1696,34,0,"Female",0,92824.92
1697,59,1,"Female",0,20162
1698,41,0,"Female",0,68266.91
1699,35,0,"Female",0,45223.05
1700,34,0,"Female",1,45003.24
1701,46,0,"Male",0,43002
1702,32,0,"Male",0,68204.31
1703,33,0,"Male",0,47728.7
1704,47,0,"Female",0,69062
1705,46,1,"Male",NA,58416.17
1706,45,0,"Female",0,65849.1
1707,44,0,"Male",0,69023.79
1708,31,1,"Male",0,68530.85
1709,31,0,"Male",0,39370
1710,29,0,"Female",0,35552.4
1711,29,1,"Male",0,49601.81
1712,42,0,"Male",0,55162
1713,35,0,"Female",0,56362
1714,55,0,"Female",0,83633.85
1715,43,0,"Female",0,64163.7
1716,33,1,"Male",0,59238.7
1717,32,0,"Male",0,79662
1718,43,0,"Male",0,46700.49
1719,47,0,"Female",0,69133.89
1720,33,0,"Male",0,45014.29
1721,37,0,"Male",NA,44783.43
1722,41,0,"Male",0,48272.4
1723,44,0,"Male",0,49065.59
1724,42,0,"Female",0,51556.11
1725,35,0,"Male",0,89598.37
1726,54,0,"Female",0,52832.25
1727,40,0,"Male",0,96588.72
1728,35,0,"Male",0,81641.21
1729,38,0,"Female",0,50664.41
1730,33,0,"Female",0,56362
1731,57,0,"Male",0,82751.14
1732,45,0,"Male",0,58997.73
1733,40,0,"Female",0,39557.2
1734,43,0,"Male",0,110162
1735,45,0,"Male",NA,41711.18
1736,46,0,"Female",0,90387.78
1737,48,0,"Female",0,46919.71
1738,32,0,"Male",0,37138.45
1739,39,0,"Male",0,71599.85
1740,50,0,"Male",0,69161.33
1741,36,0,"Male",0,73339.77
1742,42,1,"Female",0,57030.26
1743,41,0,"Female",0,111042.63
1744,31,0,"Female",0,41549.11
1745,37,0,"Male",0,42794.1
1746,47,0,"Male",0,138110.35
1747,32,0,"Female",0,67162
1748,31,1,"Male",0,39370
1749,40,1,"Male",0,103120.8
1750,34,1,"Male",0,44175.08
1751,33,0,"Female",0,43653.95
1752,31,0,"Male",0,40729.98
1753,30,0,"Female",0,45939
1754,51,0,"Female",0,126195.22
1755,50,0,"Male",0,80564.72
1756,34,0,"Male",0,43758.8
1757,48,0,"Male",0,66037.39
1758,30,0,"Female",0,49122
1759,46,0,"Female",0,99794.35
1760,31,0,"Male",0,44520.49
1761,44,0,"Female",0,101080.8
1762,35,0,"Male",1,23162
1763,32,0,"Female",0,50142
1764,37,0,"Male",0,57486
1765,50,1,"Male",0,111062
1766,48,1,"Male",0,52453.3
1767,45,0,"Female",NA,30100.3
1768,37,0,"Male",0,97555.46
1769,34,1,"Male",0,62586
1770,32,1,"Female",0,39904.51
1771,39,0,"Female",0,97537
1772,37,0,"Female",0,85474.8
1773,40,0,"Female",0,101574.89
1774,33,1,"Female",0,39540.78
1775,42,0,"Male",0,19929.76
1776,32,0,"Male",0,75208.72
1777,29,0,"Male",0,72312.06
1778,35,0,"Male",0,42509.86
1779,43,0,"Female",NA,31167
1780,59,0,"Female",NA,47470.75
1781,43,0,"Male",0,58153.8
1782,61,0,"Male",0,56000.54
1783,43,0,"Male",0,52216.48
1784,35,0,"Female",0,40370.11
1785,32,0,"Female",NA,51662
1786,34,0,"Female",0,57362
1787,46,0,"Male",0,60138
1788,39,0,"Female",0,49619.39
1789,58,0,"Female",0,71134.54
1790,33,1,"Male",0,55792.8
1791,38,0,"Female",0,61089.41
1792,33,0,"Male",0,83682
1793,36,0,"Female",0,46460.18
1794,37,0,"Female",0,106212
1795,41,0,"Male",0,106449.29
1796,35,0,"Male",0,56362
1797,35,0,"Male",0,45442.86
1798,34,0,"Female",0,40971.24
1799,36,0,"Male",0,48877.65
1800,33,0,"Female",0,38680.22
1801,48,0,"Male",0,48272.4
1802,32,0,"Male",0,35373.91
1803,38,1,"Female",NA,92142.03
1804,39,0,"Male",0,95882.96
1805,35,1,"Female",0,100122
1806,33,0,"Male",0,81569.14
1807,33,0,"Male",NA,57912
1808,52,0,"Male",0,76532.26
1809,38,1,"Male",0,75999.73
1810,46,0,"Male",0,97552.62
1811,43,0,"Female",1,119439.46
1812,52,0,"Female",0,56812
1813,42,0,"Female",0,66663.2
1814,28,0,"Male",0,49437
1815,36,0,"Female",0,82162
1816,44,0,"Male",0,71932.08
1817,27,0,"Female",0,42596.89
1818,38,0,"Male",0,59654.98
1819,30,0,"Female",0,42835.51
1820,31,0,"Female",0,36162
1821,35,0,"Male",0,65390.88
1822,34,0,"Male",0,60760.61
1823,35,0,"Male",0,45975.68
1824,55,0,"Male",0,48366
1825,38,0,"Male",0,49318.85
1826,37,0,"Male",0,63912
1827,42,0,"Male",0,82980.75
1828,36,0,"Female",0,49265.95
1829,41,0,"Female",NA,50162
1830,50,0,"Male",0,89300.25
1831,39,0,"Female",0,61872
1832,29,0,"Female",0,47962
1833,35,0,"Female",0,49632
1834,35,0,"Female",1,73938.78
1835,42,0,"Male",0,19473.82
1836,27,0,"Female",NA,31772.17
1837,33,0,"Female",0,56362
1838,41,0,"Male",0,62074.12
1839,37,0,"Male",NA,102162
1840,42,0,"Female",0,47340.14
1841,32,1,"Female",0,46062
1842,31,0,"Male",0,64157.51
1843,33,1,"Male",0,56226.25
1844,44,0,"Female",1,78282
1845,32,1,"Male",0,60778.13
1846,42,0,"Male",0,83092.42
1847,37,0,"Male",0,111262
1848,32,0,"Male",1,62162
1849,38,0,"Male",0,71052
1850,33,0,"Male",0,85259.52
1851,37,0,"Female",0,46461.3
1852,31,0,"Female",0,45522.08
1853,47,0,"Female",0,47150.04
1854,30,0,"Female",0,23620.5
1855,38,0,"Female",0,34756.45
1856,33,0,"Female",0,39942
1857,34,0,"Male",0,93634.5
1858,36,0,"Male",0,48939.1
1859,41,0,"Male",0,34131
1860,38,0,"Male",0,34462.5
1861,46,0,"Male",0,65162
1862,47,0,"Male",0,119502
1863,36,0,"Female",0,110162
1864,39,0,"Female",0,101094.73
1865,50,0,"Female",0,72918.6
1866,48,0,"Male",0,66462.26
1867,55,0,"Male",0,57243.75
1868,31,0,"Male",0,69062
1869,35,0,"Female",0,45837
1870,31,0,"Female",0,41399.04
1871,33,0,"Male",0,50233.64
1872,29,0,"Male",0,76203
1873,49,0,"Male",0,60466.44
1874,34,0,"Female",0,52446.95
1875,32,0,"Male",0,37718.57
1876,38,0,"Male",0,116662
1877,36,0,"Female",0,49748.33
1878,30,1,"Male",0,47504.76
1879,52,0,"Male",0,22307.63
1880,43,1,"Male",0,46574.88
1881,31,0,"Male",0,50469.57
1882,34,0,"Female",0,83290.5
1883,27,0,"Male",0,43693
1884,43,0,"Male",0,56362
1885,35,0,"Male",0,48520.2
1886,65,0,"Male",1,77453
1887,46,0,"Male",0,89198.67
1888,32,0,"Male",0,38822.82
1889,45,0,"Female",0,61754.76
1890,56,0,"Female",0,73145.32
1891,33,0,"Female",0,47601.23
1892,31,0,"Female",NA,41176.62
1893,34,0,"Male",0,40562
1894,41,1,"Female",0,72653.4
1895,49,0,"Female",0,47469.57
1896,42,0,"Male",0,44494.84
1897,43,0,"Male",0,74871.04
1898,51,0,"Female",0,105222
1899,30,0,"Female",0,43452.3
1900,31,0,"Female",0,78957
1901,30,0,"Female",0,61873.58
1902,29,0,"Female",0,40686.57
1903,31,0,"Female",0,58564
1904,61,0,"Female",0,23133
1905,33,1,"Male",0,67751.59
1906,30,1,"Male",0,61534.38
1907,36,0,"Male",0,35362.2
1908,42,1,"Male",1,62662
1909,35,0,"Male",0,58634.56
1910,45,0,"Female",0,43693
1911,32,0,"Female",0,48775.4
1912,37,0,"Male",0,42806.95
1913,42,0,"Male",0,46062
1914,33,0,"Male",0,53318.18
1915,31,0,"Female",0,50627.91
1916,33,1,"Female",0,45604.23
1917,42,0,"Male",0,87662
1918,36,0,"Female",0,29232
1919,33,0,"Female",0,62292.85
1920,32,0,"Male",0,95673.66
1921,34,0,"Female",0,46362
1922,59,0,"Male",0,95377.35
1923,37,0,"Female",0,48317.11
1924,34,0,"Female",NA,45688.22
1925,40,0,"Male",0,45870.92
1926,37,0,"Male",0,48116.94
1927,46,0,"Female",1,44287.2
1928,27,0,"Female",0,48618.63
1929,31,0,"Male",0,45170.78
1930,30,1,"Female",0,44783.43
1931,27,0,"Female",0,42710.27
1932,33,0,"Female",0,41283.6
1933,35,0,"Female",0,52162
1934,42,0,"Female",0,46483.21
1935,61,0,"Female",0,48288.55
1936,31,0,"Female",0,46124.27
1937,30,0,"Female",0,41065.3
1938,27,0,"Male",0,47962
1939,34,0,"Female",0,56362
1940,32,0,"Female",0,44262
1941,30,0,"Female",0,36734.99
1942,32,0,"Female",0,56362
1943,39,0,"Female",0,88362
1944,41,0,"Female",0,84299.99
1945,40,1,"Female",0,63912
1946,37,0,"Female",1,81950.68
1947,31,0,"Female",0,56362
1948,34,0,"Female",NA,35141.71
1949,31,0,"Female",0,77423.44
1950,64,0,"Male",0,64900.36
1951,45,0,"Male",0,76014.57
1952,26,0,"Female",0,44994.23
1953,38,0,"Female",0,39593.16
1954,33,0,"Female",0,46988.32
1955,28,0,"Female",0,56362
1956,46,1,"Female",NA,102269.3
1957,34,0,"Male",0,82727.38
1958,38,0,"Female",0,56362
1959,33,0,"Male",0,37860
1960,40,0,"Male",0,66662
1961,43,0,"Male",0,81724.96
1962,37,1,"Male",0,61459.6
1963,31,0,"Female",0,43662
1964,34,0,"Female",0,45201.61
1965,28,0,"Male",0,38038.8
1966,45,0,"Male",0,51523.68
1967,39,0,"Female",0,56362
1968,33,0,"Female",0,45949.09
1969,50,0,"Male",0,65203.6
1970,54,1,"Female",0,47354.67
1971,39,0,"Male",0,43693
1972,45,0,"Female",0,79170.16
1973,40,0,"Male",0,58632.48
1974,30,0,"Female",NA,51162
1975,58,0,"Female",0,84004
1976,42,0,"Male",0,68802.39
1977,38,0,"Female",0,53285.49
1978,63,0,"Female",0,49835.03
1979,29,0,"Female",0,56362
1980,33,0,"Male",0,60566.41
1981,34,0,"Female",0,48643.68
1982,46,0,"Male",0,39804.1
1983,39,1,"Male",0,76662
1984,34,0,"Female",0,39333.98
1985,41,1,"Male",0,94512
1986,26,0,"Female",0,39020.24
1987,39,1,"Female",0,56107.68
1988,29,0,"Female",0,42423.3
1989,39,0,"Male",1,57103.5
1990,36,0,"Male",0,69400.62
1991,29,0,"Female",0,49320.9
1992,40,0,"Male",0,63668.01
1993,34,0,"Male",0,41427.19
1994,37,0,"Male",0,54262.8
1995,32,1,"Female",1,44951.22
1996,34,0,"Male",0,59398.5
1997,39,0,"Male",0,64722
1998,30,0,"Male",0,49953.88
1999,28,0,"Female",0,48806.52
2000,35,0,"Female",0,33162
2001,49,0,"Male",0,40381.78
2002,43,0,"Female",1,67482
2003,43,0,"Female",0,53591.27
2004,34,0,"Male",0,36219.88
2005,28,1,"Female",0,51893.75
2006,30,0,"Female",0,45141.04
2007,33,0,"Male",0,44162
2008,46,0,"Male",0,50602.52
2009,43,0,"Female",0,64479.64
2010,42,0,"Male",0,77453.05
2011,31,0,"Female",0,44472.96
2012,30,0,"Female",0,44665.81
2013,30,0,"Female",0,62199.36
2014,31,0,"Male",0,51776.69
2015,36,0,"Female",0,42162.03
2016,45,1,"Female",0,51437.65
2017,35,0,"Female",0,94252.5
2018,36,0,"Female",NA,41772.84
2019,29,0,"Female",0,56362
2020,33,0,"Female",0,48162
2021,27,0,"Male",0,28242
2022,50,0,"Male",0,55343.49
2023,62,0,"Male",0,21792.19
2024,33,0,"Male",0,50212
2025,28,0,"Female",0,46962.8
2026,31,0,"Female",0,43145.96
2027,34,0,"Male",0,44097
2028,28,1,"Female",NA,21777.36
2029,54,1,"Female",NA,44532
2030,35,0,"Female",0,85398.72
2031,49,0,"Female",0,42167.9
2032,34,0,"Female",0,61747.18
2033,33,1,"Female",0,71766
2034,34,0,"Female",0,67887.45
2035,33,0,"Female",0,45940.43
2036,34,0,"Female",0,94662
2037,35,0,"Female",0,100228.87
2038,44,0,"Female",0,74082.42
2039,35,0,"Female",0,44379.22
2040,36,0,"Female",1,43328.6
2041,29,0,"Female",0,37832.83
2042,37,0,"Male",0,37516.39
2043,33,0,"Male",0,50332.73
2044,50,0,"Female",0,104969.04
2045,37,0,"Female",0,44348.9
2046,33,0,"Female",0,42585.23
2047,46,0,"Male",0,47538.17
2048,39,0,"Male",0,56262
2049,38,0,"Female",NA,92393.98
2050,32,0,"Male",0,32162
2051,43,0,"Female",0,64162
2052,28,0,"Male",0,47056.93
2053,27,0,"Female",NA,45262
2054,44,0,"Male",0,90124.4
2055,44,0,"Male",0,98562
2056,37,0,"Female",0,95762
2057,30,0,"Male",0,36617.62
2058,35,0,"Male",0,62354.26
2059,31,0,"Female",0,44124
2060,31,0,"Female",0,56362
2061,45,0,"Male",1,79232.4
2062,39,0,"Female",0,66906.77
2063,33,0,"Female",0,42405.43
2064,37,0,"Female",0,45181.2
2065,32,1,"Female",0,56439
2066,41,0,"Female",0,36528.94
2067,47,0,"Male",0,94896.14
2068,42,0,"Male",0,48228.65
2069,31,0,"Female",0,56362
2070,32,0,"Female",NA,38922
2071,33,0,"Female",0,46825.5
2072,52,0,"Male",0,40962
2073,39,0,"Female",0,39418.41
2074,42,0,"Female",0,48020.4
2075,35,0,"Female",0,42379.5
2076,34,0,"Male",1,36617.62
2077,37,1,"Female",0,94698
2078,51,0,"Male",0,96656.32
2079,37,0,"Female",0,49397.97
2080,31,0,"Male",0,20162
2081,29,0,"Male",0,38768.18
2082,32,0,"Female",0,44468.54
2083,32,0,"Female",NA,38412.13
2084,36,0,"Female",0,56362
2085,47,0,"Female",0,40521
2086,37,0,"Male",0,39509.85
2087,30,0,"Male",0,45653.77
2088,50,0,"Male",0,40758.06
2089,35,0,"Female",0,41326.91
2090,38,0,"Female",0,112362
2091,48,0,"Male",0,76474.5
2092,50,0,"Male",0,44407.01
2093,34,0,"Male",0,76396.8
2094,37,0,"Male",0,77161.19
2095,49,0,"Male",0,79029.14
2096,42,0,"Male",0,88520.78
2097,42,0,"Female",0,43309.68
2098,35,0,"Female",0,47207.64
2099,33,0,"Female",0,48214.41
2100,43,0,"Male",0,46706.75
2101,37,0,"Male",0,42770.58
2102,30,0,"Female",0,40216.13
2103,31,0,"Female",0,47744.47
2104,47,0,"Female",0,45382.5
2105,46,0,"Male",0,95102.63
2106,45,0,"Female",0,74858.79
2107,46,0,"Female",0,49556.97
2108,54,0,"Male",0,69608.85
2109,42,0,"Female",0,89753.45
2110,42,1,"Male",1,61551.62
2111,43,0,"Female",0,94669.09
2112,45,0,"Male",0,52056.24
2113,42,0,"Female",0,72162
2114,59,0,"Female",0,67812.95
2115,52,0,"Female",0,115268.73
2116,49,0,"Female",0,81397.01
2117,47,0,"Male",0,92915.42
2118,44,0,"Female",0,47833.56
2119,51,0,"Male",0,74013.8
2120,51,0,"Female",0,75008.01
2121,44,0,"Male",0,95670.72
2122,46,0,"Female",0,100528.07
2123,39,1,"Female",0,48366
2124,53,0,"Female",0,78574.5
2125,48,0,"Male",0,81104.67
2126,48,0,"Female",0,42988.66
2127,67,0,"Male",0,49388.38
2128,45,0,"Male",0,82732.32
2129,54,0,"Female",0,67788
2130,51,0,"Male",0,117876.2
2131,49,0,"Female",0,66327.2
2132,42,0,"Male",0,68808.45
2133,41,0,"Female",0,67930.75
2134,38,0,"Female",0,62071.92
2135,42,0,"Female",0,114053.34
2136,47,0,"Female",0,81762
2137,53,0,"Male",0,80701.21
2138,40,0,"Female",0,89787.34
2139,48,0,"Female",0,67181.9
2140,47,0,"Male",0,81415.94
2141,49,0,"Male",0,56999.76
2142,59,0,"Female",0,55372.5
2143,40,0,"Female",0,49575.4
2144,44,0,"Female",0,45759.04
2145,41,0,"Male",0,83006.94
2146,40,0,"Female",0,46983.06
2147,39,0,"Male",0,114450.89
2148,38,0,"Male",0,110162
2149,57,0,"Male",0,106293.2
2150,37,0,"Female",0,50252.54
2151,43,0,"Female",0,56510.1
2152,41,0,"Female",0,65162
2153,46,0,"Male",0,122600.24
2154,42,0,"Male",0,102172
2155,59,0,"Male",0,59969.9
2156,42,0,"Male",0,61660.85
2157,38,0,"Female",0,65504.85
2158,40,0,"Male",0,104913.84
2159,53,0,"Male",0,131817.8
2160,43,0,"Male",0,110162
2161,46,0,"Male",0,69114
2162,42,0,"Male",0,113741.57
2163,53,0,"Female",0,66362.16
2164,49,0,"Male",0,100152
2165,48,0,"Male",0,50937.18
2166,40,0,"Male",0,42159.19
2167,54,0,"Female",0,49810.42
2168,54,0,"Female",NA,86267.98
2169,45,0,"Male",0,95668.17
2170,42,0,"Female",1,50160
2171,42,0,"Female",0,75862.29
2172,34,0,"Female",0,59462
2173,56,0,"Male",0,95959.51
2174,45,0,"Male",0,45012.09
2175,42,0,"Male",1,83997.43
2176,45,0,"Female",0,94675.32
2177,49,0,"Male",0,53762.32
2178,35,1,"Male",0,45664.32
2179,57,0,"Female",0,62041.33
2180,33,1,"Female",NA,41937.82
2181,62,0,"Male",0,49579.63
2182,36,0,"Female",0,97717.27
2183,39,0,"Female",0,52173.97
2184,39,0,"Male",0,50662
2185,50,0,"Female",0,48622.27
2186,39,0,"Female",0,60095.43
2187,39,0,"Male",0,77404.72
2188,38,0,"Female",0,53232.79
2189,37,0,"Male",0,48522.65
2190,39,0,"Male",0,59220.72
2191,34,0,"Male",0,76489.21
2192,36,1,"Female",0,56362
2193,49,0,"Male",0,53840.08
2194,53,0,"Female",0,47234.82
2195,47,0,"Male",0,48320.31
2196,50,0,"Male",0,80499.27
2197,36,0,"Female",0,50983.96
2198,49,0,"Male",0,51657.29
2199,43,0,"Female",0,42247.6
2200,51,0,"Female",0,46578.38
2201,50,0,"Male",0,98511.61
2202,37,1,"Male",0,79584.77
2203,37,0,"Male",0,120222
2204,40,0,"Male",0,65522.51
2205,33,0,"Female",0,47090.4
2206,45,0,"Male",0,76911.9
2207,42,0,"Male",0,78149.09
2208,40,0,"Male",0,54018.31
2209,43,0,"Female",0,101327.84
2210,42,0,"Female",0,62077
2211,34,1,"Female",0,58628.4
2212,45,0,"Male",0,68691.11
2213,42,0,"Male",0,69140.52
2214,45,0,"Female",0,65404.26
2215,47,0,"Male",0,43362
2216,43,0,"Female",0,76662
2217,38,0,"Female",0,71129
2218,30,0,"Female",0,56362
2219,46,0,"Female",0,112522.35
2220,57,0,"Female",0,43982.63
2221,52,0,"Female",0,50162
2222,34,0,"Female",0,44479.9
2223,38,0,"Male",0,43162
2224,59,0,"Male",0,46304.79
2225,44,0,"Male",0,41690.35
2226,38,0,"Female",0,105126.83
2227,53,1,"Male",0,66837.7
2228,41,0,"Male",0,39259.86
2229,36,0,"Male",0,46937.77
2230,53,0,"Female",1,70700.26
2231,43,1,"Female",0,42468.36
2232,45,0,"Female",0,107428.75
2233,34,0,"Male",0,43944.33
2234,39,0,"Male",0,51376.28
2235,59,0,"Male",0,114155.51
2236,47,0,"Male",0,53608.45
2237,41,0,"Male",0,40779.74
2238,58,1,"Female",0,59833.56
2239,45,0,"Male",0,54814.21
2240,41,0,"Female",0,44514.77
2241,44,0,"Female",0,65456.39
2242,44,0,"Male",0,60664.15
2243,34,0,"Male",0,86482.46
2244,51,0,"Female",NA,46362
2245,52,0,"Female",0,42495.42
2246,59,0,"Male",0,43085.84
2247,31,0,"Male",0,63220.64
2248,34,0,"Male",0,41733.8
2249,40,0,"Male",0,42742.96
2250,36,0,"Male",NA,57488.04
2251,41,0,"Male",0,110162
2252,37,0,"Female",NA,40935.85
2253,38,0,"Female",0,55389.47
2254,49,0,"Female",0,59223.06
2255,48,0,"Male",0,44432.34
2256,43,0,"Female",0,41283.6
2257,41,0,"Female",0,74468.81
2258,53,0,"Male",0,54924.32
2259,49,0,"Female",0,50305.06
2260,50,0,"Female",0,52427.19
2261,39,0,"Male",0,59144.57
2262,37,0,"Male",0,67919.13
2263,32,1,"Female",1,47916.36
2264,38,0,"Male",0,65636.27
2265,50,0,"Male",0,43613.95
2266,51,0,"Female",0,42050.88
2267,35,0,"Female",0,42049.87
2268,42,0,"Male",0,97567.2
2269,37,0,"Female",0,74101.8
2270,36,0,"Male",0,50441.81
2271,53,0,"Female",0,47479.79
2272,52,0,"Female",0,42402.38
2273,32,1,"Male",0,45001.72
2274,32,1,"Male",0,41242.04
2275,56,0,"Male",0,42295.08
2276,44,0,"Female",0,42986.53
2277,34,0,"Female",0,40672.2
2278,42,0,"Female",0,73621.02
2279,37,0,"Male",0,84879.66
2280,42,0,"Female",0,88162
2281,52,0,"Female",0,66071.11
2282,35,1,"Female",0,69522
2283,38,0,"Female",0,40870.25
2284,29,0,"Female",0,76770.14
2285,35,0,"Female",0,94179
2286,30,0,"Male",0,48713.95
2287,41,0,"Male",0,60599.33
2288,40,0,"Male",0,58611.93
2289,56,0,"Female",0,41691.18
2290,38,0,"Male",0,100825.67
2291,34,0,"Female",0,79022.92
2292,47,0,"Female",0,45192.21
2293,54,0,"Female",0,80462
2294,36,0,"Female",0,64401.76
2295,43,0,"Female",0,30462
2296,46,0,"Female",0,75162
2297,35,0,"Female",0,48117.97
2298,40,0,"Female",0,54957
2299,40,0,"Male",0,50021.72
2300,40,0,"Female",0,39155.28
2301,48,0,"Female",0,70440.43
2302,62,0,"Male",0,66286.02
2303,48,0,"Female",0,47328
2304,59,0,"Male",0,76440.77
2305,55,0,"Female",0,70717
2306,44,0,"Male",0,76295.49
2307,41,0,"Male",0,40760.91
2308,45,1,"Male",0,67912.85
2309,36,0,"Male",0,56362
2310,40,0,"Male",0,44506.41
2311,42,0,"Male",0,44532
2312,60,0,"Female",0,42706.12
2313,58,0,"Female",0,49042.98
2314,70,0,"Male",0,51336.08
2315,50,0,"Male",0,43956.92
2316,40,1,"Male",0,96042
2317,42,0,"Female",0,39357.43
2318,29,1,"Male",0,39413.86
2319,36,0,"Male",0,82587
2320,37,1,"Male",0,72424.48
2321,43,0,"Female",0,42866.95
2322,50,0,"Male",0,46797.77
2323,63,0,"Male",0,54578.25
2324,36,0,"Female",0,70827.95
2325,39,0,"Female",0,43245.38
2326,34,0,"Male",0,98983
2327,43,0,"Female",0,41186.61
2328,35,0,"Female",0,38630.9
2329,34,0,"Male",0,38687.71
2330,32,1,"Female",0,37831.26
2331,34,0,"Female",1,56362
2332,34,0,"Female",0,38399.97
2333,37,1,"Female",0,37738.94
2334,52,0,"Male",0,41476.51
2335,52,0,"Male",0,45810.39
2336,40,0,"Female",0,44413.15
2337,53,0,"Female",0,62386.49
2338,54,0,"Male",0,89731.31
2339,38,0,"Female",0,43538.7
2340,35,0,"Female",0,45382.51
2341,46,1,"Male",0,74831.93
2342,33,0,"Female",0,43108.44
2343,40,0,"Female",0,37646.61
2344,36,0,"Female",0,49126.52
2345,31,0,"Female",0,60946.37
2346,35,0,"Male",0,69062
2347,35,0,"Male",NA,38162
2348,39,0,"Male",0,64458.57
2349,34,0,"Male",0,49824.97
2350,32,0,"Female",0,44378.58
2351,38,0,"Male",0,75314.65
2352,33,0,"Male",0,76662
2353,55,1,"Female",0,103423.46
2354,56,0,"Male",0,51267.6
2355,45,0,"Female",0,47420.09
2356,34,0,"Male",0,88596
2357,42,0,"Female",0,44532
2358,39,0,"Male",NA,70050
2359,43,0,"Female",0,69098.07
2360,31,1,"Male",0,68247
2361,55,0,"Male",0,72602.97
2362,33,0,"Male",0,66014.8
2363,39,0,"Male",0,58162
2364,42,1,"Male",0,98162
2365,29,0,"Female",0,56362
2366,36,0,"Male",0,94512
2367,40,0,"Female",0,66975.96
2368,33,1,"Female",0,38725.2
2369,33,1,"Female",0,65162
2370,45,0,"Male",1,107579.01
2371,37,0,"Male",0,78702
2372,50,0,"Male",0,90164.5
2373,45,0,"Female",0,60450.5
2374,35,0,"Female",0,40720.7
2375,33,0,"Male",0,38781.43
2376,43,0,"Male",1,77523.42
2377,34,0,"Male",0,82662
2378,31,0,"Male",0,35526.42
2379,37,0,"Male",0,73347
2380,37,0,"Female",0,46006.27
2381,28,0,"Female",0,46980
2382,36,1,"Female",0,61997.09
2383,40,1,"Male",0,90170.92
2384,30,0,"Female",0,43699.5
2385,34,1,"Female",0,46162
2386,34,1,"Male",0,91817.39
2387,31,0,"Male",0,40522.99
2388,45,0,"Female",1,103426.9
2389,31,1,"Male",0,39965.15
2390,40,0,"Male",0,45003.24
2391,40,0,"Male",1,63220.64
2392,47,0,"Male",0,72040.27
2393,30,1,"Male",0,36260.21
2394,54,0,"Male",0,101164.34
2395,36,0,"Female",0,45804.52
2396,29,0,"Female",0,37494
2397,35,0,"Female",0,49672.63
2398,38,0,"Female",0,21544.4
2399,51,0,"Male",0,95162
2400,45,0,"Male",0,58962
2401,37,1,"Female",0,90162
2402,34,1,"Male",0,61122.9
2403,31,0,"Female",0,53222.4
2404,61,0,"Female",0,50514.39
2405,29,0,"Female",0,48882
2406,33,0,"Female",0,44422
2407,32,0,"Female",0,40438.68
2408,31,0,"Male",0,51373.93
2409,29,0,"Female",0,38800.63
2410,34,0,"Male",0,45855.23
2411,38,0,"Male",0,45909.04
2412,29,0,"Male",NA,50162
2413,33,0,"Male",0,44016.25
2414,38,0,"Male",0,40088.45
2415,35,0,"Female",0,44097
2416,31,0,"Male",0,54310.01
2417,40,0,"Male",0,119808
2418,60,0,"Male",0,31686.12
2419,31,0,"Male",0,42390
2420,47,0,"Male",0,86119.85
2421,29,0,"Female",NA,44124
2422,34,0,"Female",0,39200.6
2423,31,0,"Female",0,38473.51
2424,35,0,"Female",0,41494.08
2425,40,0,"Male",0,58617.59
2426,35,1,"Male",0,38806.34
2427,45,0,"Female",NA,109326.55
2428,40,0,"Female",1,108162
2429,35,0,"Male",0,108333
2430,30,0,"Male",0,50602
2431,55,0,"Female",0,135762
2432,29,0,"Female",NA,39500.04
2433,25,0,"Male",0,58162
2434,28,0,"Female",0,63392.82
2435,32,1,"Male",0,72378
2436,30,1,"Female",0,50824.5
2437,46,0,"Female",0,67112.26
2438,40,0,"Male",NA,100162
2439,27,0,"Female",0,38062
2440,43,0,"Female",0,76111.2
2441,52,0,"Female",0,107018.01
2442,41,0,"Female",0,48977.57
